LineId,Date,Time,Level,Component,Content,EventId,EventTemplate,Nous_Mixtral_output,Nous_Mixtral_prompt_token_num,Nous_Mixtral_completion_tokens_num,Nous_llama7b_output,Nous_llama7b_prompt_token_num,Nous_llama7b_completion_tokens_num,Nous_llama13b_output,Nous_llama13b_prompt_token_num,Nous_llama13b_completion_tokens_num,Nous_llama70b_output,Nous_llama70b_prompt_token_num,Nous_llama70b_completion_tokens_num,Yi_34B_output,Yi_34B_prompt_token_num,Yi_34B_completion_tokens_num,Yi_6B_output,Yi_6B_prompt_token_num,Yi_6B_completion_tokens_num,Nous_Mixtral_template,Nous_llama7b_template,Nous_llama13b_template,Nous_llama70b_template,Yi_34B_template,Yi_6B_template
1618,2016-09-29,02:04:11,Info,CBS,"Read out cached package applicability for package: Package_for_KB3126446~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: {package}, ApplicableState: {ApplicableState}, CurrentState:{CurrentState}",140,30,"Read out cached package applicability for package: {package name}, ApplicableState: {ApplicableState}, CurrentState: {CurrentState}.",140,32,"Read out cached package applicability for package: {packageName}, ApplicableState: {ApplicableState}, CurrentState: {CurrentState}",139,32,"Read out cached package applicability for package:{packageName}, ApplicableState:{applicableState}, CurrentState:{currentState}",140,29,"Read out cached package applicability for package: {packageName}~{packageArchitecture}~{packageLanguage}~{packageVersion}, ApplicableState: {applicableState}, CurrentState:{currentState}",138,44,"Read out cached package applicability for package: Package_for_KB3126446~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",138,65,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState: <*>.","Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState: <*>","Read out cached package applicability for package:<*>, ApplicableState:<*>, CurrentState:<*>","Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3126446~31bf3856ad364e35~amd64~~6.<*>, ApplicableState: <*>, CurrentState:<*>"
1619,2016-09-29,02:04:11,Info,CBS,Session: 30546354_3074888054 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client WindowsUpdateAgent.,Session: {session_id} initialized by client WindowsUpdateAgent.,102,15,Session: [sessionId] initialized by client [clientName].,103,15,Session: {clientId} initialized by client {clientName}.,102,14,Session: {session id}_initialized by client {client}.,103,15,Session: {sessionId}_{clientId} initialized by client {clientName}.,104,20,Session: %sessionId% initialized by client %clientName%.,104,16,Session: <*> initialized by client WindowsUpdateAgent.,Session: [sessionId] initialized by client [clientName].,Session: <*> initialized by client <*>.,Session: <*> by client <*>.,Session: <*> initialized by client <*>.,Session: %sessionId% initialized by client %clientName%.
1620,2016-09-29,02:04:11,Info,CBS,"Read out cached package applicability for package: Package_for_KB2968294~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: {packageName}, ApplicableState: {ApplicableState}, CurrentState: {CurrentState}",140,32,"Read out cached package applicability for package: Package_for_KB2968294~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",140,66,"Read out cached package applicability for package: {package name}, ApplicableState: {applicable state}, CurrentState: {current state}",139,32,"Read out cached package applicability for package:{package name}, ApplicableState:{applicable state}, CurrentState:{current state}",140,29,"Read out cached package applicability for package:{package}, ApplicableState:{ApplicableState}, CurrentState:{CurrentState}",138,30,"Read out cached package applicability for package: Package_for_KB2968294~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",138,65,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState: <*>","Read out cached package applicability for package: Package_for_KB2968294~31bf3856ad364e35~amd64~~6.<*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState: <*>","Read out cached package applicability for package:<*>, ApplicableState:<*>, CurrentState:<*>","Read out cached package applicability for package:<*>, ApplicableState:<*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2968294~31bf3856ad364e35~amd64~~6.<*>, ApplicableState: <*>, CurrentState:<*>"
1621,2016-09-29,02:04:11,Info,CBS,Session: 30546354_3077138183 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client WindowsUpdateAgent.,Session: {sessionId} initialized by client {client}.,102,14,Session: {sessionId} initialized by client {clientName}.,103,14,Session: {clientName}_{clientID} initialized by client {clientName}.,102,18,Session: {session id}_initialized by client {client name}.,103,16,Session: {{client}} initialized by client {{client}}.,104,14,{session} initialized by client {client}.,104,12,Session: <*> initialized by client <*>.,Session: <*> initialized by client <*>.,Session: <*> initialized by client <*>.,Session: <*> by client <*>.,Session: {<*>} initialized by client {<*>}.,<*> initialized by client <*>.
1622,2016-09-29,02:04:12,Info,CBS,"Read out cached package applicability for package: Package_for_KB3080079~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: {package}, ApplicableState: {applicableState}, CurrentState:{currentState}",140,30,"Read out cached package applicability for package: Package_for_KB3080079~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",140,66,"Read out cached package applicability for package: {packageName}, ApplicableState: {applicableState}, CurrentState: {currentState}",139,32,"Read out cached package applicability for package:{package name}, ApplicableState:{applicable state}, CurrentState:{current state}",140,29,"Read out cached package applicability for package: %s, ApplicableState: %d, CurrentState:%d",138,24,"Read out cached package applicability for package: Package_for_KB3080079~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",138,65,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3080079~31bf3856ad364e35~amd64~~6.<*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState: <*>","Read out cached package applicability for package:<*>, ApplicableState:<*>, CurrentState:<*>","Read out cached package applicability for package: %s, ApplicableState: %d, CurrentState:%d","Read out cached package applicability for package: Package_for_KB3080079~31bf3856ad364e35~amd64~~6.<*>, ApplicableState: <*>, CurrentState:<*>"
1623,2016-09-29,02:04:20,Info,CBS,Session: 30546354_3167883373 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client WindowsUpdateAgent.,Session: {session_id} initialized by client WindowsUpdateAgent.,102,15,Session: 30546354_3167883373 initialized by client {clientName}.,103,31,Session: {client_name}_{client_id} initialized by client {client_name}.,102,21,Session: {sessionId}_initialized by client {client}.,103,15,Session: {client} initialized by client {client}.,104,14,Session: {session} initialized by client {client}.,104,14,Session: <*> initialized by client WindowsUpdateAgent.,Session: 30546354_3167883373 initialized by client <*>.,Session: <*> initialized by client <*>.,Session: <*> by client <*>.,Session: <*> initialized by client <*>.,Session: <*> initialized by client <*>.
1624,2016-09-29,02:04:21,Info,CBS,"Read out cached package applicability for package: Package_for_KB2868626~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 80, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: {packageName}, ApplicableState: {ApplicableState}, CurrentState: {CurrentState}",139,32,"Read out cached package applicability for package: Package_for_KB2868626~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 80, CurrentState:112",139,65,"Read out cached package applicability for package: {package}, ApplicableState: {applicableState}, CurrentState: {currentState}",138,31,"Read out cached package applicability for package:{package name}, ApplicableState:{applicable state}, CurrentState:{current state}",139,29,"Read out cached package applicability for package: {package}, ApplicableState: {applicableState}, CurrentState:{currentState}",137,30,"Read out cached package applicability for package: Package_for_KB2868626~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 80, CurrentState:112",137,64,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState: <*>","Read out cached package applicability for package: Package_for_KB2868626~31bf3856ad364e35~amd64~~6.<*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState: <*>","Read out cached package applicability for package:<*>, ApplicableState:<*>, CurrentState:<*>","Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2868626~31bf3856ad364e35~amd64~~6.<*>, ApplicableState: <*>, CurrentState:<*>"
1625,2016-09-29,02:04:21,Info,CBS,Session: 30546354_3172813655 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client WindowsUpdateAgent.,Session: {session_id} initialized by client WindowsUpdateAgent.,102,15,Session: {client_name} initialized by client {client_type}.,103,17,Session: {client_name}_{session_id} initialized by client {client_name}.,102,22,Session: {sessionId}_initialized by client {client}.,103,15,Session: {sessionId}_{clientName} initialized by client {clientName},104,17,{sessionId}: {agentName} initialized by client {clientName},104,16,Session: <*> initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>.,Session: <*> initialized by client <*>.,Session: <*> by client <*>.,Session: <*> initialized by client <*>,<*>: <*> initialized by client <*>
1626,2016-09-29,02:04:21,Info,CBS,"Read out cached package applicability for package: Package_for_KB2929733~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: {packageName}, ApplicableState: {applicableState}, CurrentState: {currentState}",140,32,"Read out cached package applicability for package: {package name}, ApplicableState: {ApplicableState}, CurrentState: {CurrentState}",140,32,"Read out cached package applicability for package: {package_name}, ApplicableState: {applicable_state}, CurrentState: {current_state}",139,35,"Read out cached package applicability for package:{packageName}, ApplicableState:{applicableState}, CurrentState:{currentState}",140,29,"Read out cached package applicability for package: {packageName}, ApplicableState: {applicableState}, CurrentState:{currentState}",138,31,"Read out cached package applicability for package: Package_for_KB2929733~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",138,65,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState: <*>","Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState: <*>","Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState: <*>","Read out cached package applicability for package:<*>, ApplicableState:<*>, CurrentState:<*>","Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2929733~31bf3856ad364e35~amd64~~6.<*>, ApplicableState: <*>, CurrentState:<*>"
1627,2016-09-29,02:04:21,Info,CBS,Session: 30546354_3173223679 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client WindowsUpdateAgent.,Session: {session_id} initialized by client WindowsUpdateAgent.,102,15,Session: {session_id} initialized by client {client}.,103,15,Session: {1} initialized by client {2}.,102,13,Session: {sessionId}_initialized by client {clientName}.,103,16,Session: {{client}} initialized by client {{client}}.,104,14,{session},104,4,Session: <*> initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>.,Session: <*> initialized by client <*>.,Session: <*> by client <*>.,Session: {<*>} initialized by client {<*>}.,<*>
1628,2016-09-29,02:04:21,Info,CBS,"Read out cached package applicability for package: Package_for_KB2893294~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: {package}, ApplicableState: {applicableState}, CurrentState:{currentState}",140,30,"Read out cached package applicability for package: Package_for_KB2893294~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: [number], CurrentState: [number]",140,64,"Read out cached package applicability for package: {Package}, ApplicableState: {ApplicableState}, CurrentState: {CurrentState}",139,31,"Read out cached package applicability for package:{package name}, ApplicableState:{applicable state}, CurrentState:{current state}",140,29,"Read out cached package applicability for package: %package%, ApplicableState: %ApplicableState%, CurrentState:%CurrentState%",138,30,"Read out cached package applicability for package: Package_for_KB2893294~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",138,65,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2893294~31bf3856ad364e35~amd64~~6.<*>, ApplicableState: [number], CurrentState: [number]","Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState: <*>","Read out cached package applicability for package:<*>, ApplicableState:<*>, CurrentState:<*>","Read out cached package applicability for package: %package%, ApplicableState: %ApplicableState%, CurrentState:%CurrentState%","Read out cached package applicability for package: Package_for_KB2893294~31bf3856ad364e35~amd64~~6.<*>, ApplicableState: <*>, CurrentState:<*>"
