LineId,Logrecord,Date,Time,Pid,Level,Component,ADDR,Content,EventId,EventTemplate,Nous_Mixtral_output,Nous_Mixtral_prompt_token_num,Nous_Mixtral_completion_tokens_num,Nous_llama7b_output,Nous_llama7b_prompt_token_num,Nous_llama7b_completion_tokens_num,Nous_llama13b_output,Nous_llama13b_prompt_token_num,Nous_llama13b_completion_tokens_num,Nous_llama70b_output,Nous_llama70b_prompt_token_num,Nous_llama70b_completion_tokens_num,Yi_34B_output,Yi_34B_prompt_token_num,Yi_34B_completion_tokens_num,Yi_6B_output,Yi_6B_prompt_token_num,Yi_6B_completion_tokens_num,Nous_Mixtral_template,Nous_llama7b_template,Nous_llama13b_template,Nous_llama70b_template,Yi_34B_template,Yi_6B_template
1756,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:04.905,25746,INFO,nova.osapi_compute.wsgi.server,req-ccffca62-8a09-4c29-b42e-d7500c235d6d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2796071",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>","10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2796071",239,81,"{{ip_address}} ""GET {{endpoint}}"" status: {{status}} len: {{len}} time: {{time}}",240,27,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2796071",239,81,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2796071",240,81,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","{<*>} ""GET {<*>}"" status: {<*>} len: {<*>} time: {<*>}","<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>"
1757,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:06.168,25746,INFO,nova.osapi_compute.wsgi.server,req-781b0d07-ebc0-46b8-8998-4641f556ebeb 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2585039",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>","{{ip_address}} ""GET {endpoint}"" status: {status} len: {len} time: {time}",239,26,"10.11.10.1 ""GET /v2/{endpoint}"" status: {status} len: {len} time: {time}",240,34,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2585039",239,81,"{""ip_address"": ""10.11.10.1"", ""endpoint"": ""/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail"", ""status"": ""200"", ""len"": ""1893"", ""time"": ""0.2585039""}",240,90,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"{<*>} ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","{""ip_address"": ""<*>"", ""endpoint"": ""<*>"", ""status"": ""<*>"", ""len"": ""<*>"", ""time"": ""<*>""}","<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>"
1758,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:06.424,25746,INFO,nova.osapi_compute.wsgi.server,req-2e5c7471-1bfb-4634-8a87-aeef024c256d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2524278",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>","10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2524278",239,81,"10.11.10.1 ""GET /v2/{endpoint}"" status: {status} len: {len} time: {time}",240,34,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2524278",239,81,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2524278",240,81,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>"
1759,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:07.682,25746,INFO,nova.osapi_compute.wsgi.server,req-f791b1b3-df99-4b6f-9d52-1874ced07e4d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2522879",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>","10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2522879",239,81,"10.11.10.1 ""GET /v2/{endpoint}"" status: {status} len: {len} time: {time}",240,34,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2522879",239,81,"{""GET"": ""/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail"", ""HTTP/1.1"": ""status: 200 len: 1893 time: 0.2522879""}",240,76,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","{""GET"": ""<*>"", ""HTTP/1.<*>"": ""status: <*> len: <*> time: <*>""}","<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>"
1760,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:07.958,25746,INFO,nova.osapi_compute.wsgi.server,req-ea4a360f-b853-46fe-af72-7db91c3346ad 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2724142",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>","10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2724142",239,81,"10.11.10.1 ""GET {endpoint}"" status: {status} len: {len} time: {time}",240,31,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2724142",239,81,"{""ip_address"": ""10.11.10.1"", ""endpoint"": ""/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail"", ""status"": ""200"", ""len"": ""1893"", ""time"": ""0.2724142""}",240,90,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","{""ip_address"": ""<*>"", ""endpoint"": ""<*>"", ""status"": ""<*>"", ""len"": ""<*>"", ""time"": ""<*>""}","<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>"
1761,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:09.118,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 127e769a-4fe6-4548-93b1-513ac51e0452] VM Started (Lifecycle Event),E22,[instance: <*>] VM Started (Lifecycle Event),VM Started (Lifecycle Event),204,9,[{instance}] [{event}],206,7,[instance: {instance_id}] {event} (Lifecycle Event),205,17,[{instance}: {id}] {event},206,10,[instance: {instance}] VM Started (Lifecycle Event),205,14,VM Started (Lifecycle Event) instance: {instance_id},205,15,VM Started (Lifecycle Event),[<*>] [<*>],[instance: <*>] <*> (Lifecycle Event),[<*>: <*>] <*>,[instance: <*>] VM Started (Lifecycle Event),VM Started (Lifecycle Event) instance: <*>
1762,nova-scheduler.log.1.2017-05-16_13:53:08,2017-05-16,00:13:09.162,25998,INFO,nova.scheduler.host_manager,req-c34edf86-25ac-4c79-ab19-9ea9caa4eddf - - - - -,The instance sync for host 'cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us' did not match. Re-created its InstanceList.,E40,The instance sync for host '<*>' did not match. Re-created its InstanceList.,The instance sync for host {host} did not match. Re-created its InstanceList.,198,20,"Host ""{host}"" did not match. Re-created its InstanceList.",199,17,The instance sync for host {host} did not match. Re-created its InstanceList.,198,21,The instance sync for host {host} did not match. Re-created its InstanceList.,199,21,The instance sync for host '{hostname}' did not match. Re-created its InstanceList.,200,24,The instance sync for {hostname} did not match. Re-created its InstanceList.,200,22,The instance sync for host <*> did not match. Re-created its InstanceList.,"Host ""<*>"" did not match. Re-created its InstanceList.",The instance sync for host <*> did not match. Re-created its InstanceList.,The instance sync for host <*> did not match. Re-created its InstanceList.,The instance sync for host '<*>' did not match. Re-created its InstanceList.,The instance sync for <*> did not match. Re-created its InstanceList.
1763,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:09.185,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 127e769a-4fe6-4548-93b1-513ac51e0452] VM Paused (Lifecycle Event),E20,[instance: <*>] VM Paused (Lifecycle Event),VM Paused (Lifecycle Event),205,10,[{instance}] {event} ({reason}),206,10,[instance: {instance_id}] {event},205,12,[instance: {instance_id}] {event},206,12,[instance: {instance}] VM {action} ({event}),206,15,{instance_id} VM Paused (Lifecycle Event),206,14,VM Paused (Lifecycle Event),[<*>] <*> (<*>),[instance: <*>] <*>,[instance: <*>] <*>,[instance: <*>] VM <*> (<*>),<*> VM Paused (Lifecycle Event)
1764,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:09.210,25746,INFO,nova.osapi_compute.wsgi.server,req-fc3464cd-8dd6-4fe9-a825-bb3b395eff72 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2485340",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>","{{ip_address}} ""GET {{endpoint}}"" status: {{status}} len: {{len}} time: {{time}}",239,27,"{} ""GET {} HTTP/1.1"" status: {} len: {} time: {}",240,20,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",239,26,{},240,2,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"{<*>} ""GET {<*>}"" status: {<*>} len: {<*>} time: {<*>}","<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>",<*>,"<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>"
1765,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:09.307,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 127e769a-4fe6-4548-93b1-513ac51e0452] During sync_power_state the instance has a pending task (spawning). Skip.,E7,[instance: <*>] During sync_power_state the instance has a pending task (spawning). Skip.,"During sync_power_state the instance has a pending task (spawning). Skip.'
""""""

import re
import json
from typing import List, Tuple
from collections import defaultdict
from loguru import logger
import pyparsing as pp
from pyparsing import Word, alphas, alphanums, Combine, nums, oneOf, delimitedList, Group, ZeroOrMore, \
    Forward, Optional, Literal, Suppress, ParseException, ParseResults
from loguru_formatter import LoguruFormatter
from loguru_formatter.loguru_formatter import LoguruFormatter
from loguru_formatter.loguru_formatter import LoguruFormatter
from loguru_formatter.loguru_formatter import LoguruFormatter
from loguru_formatter.loguru_formatter import LoguruFormatter
from loguru_formatter.loguru_formatter import LoguruFormatter
from loguru_formatter.loguru_formatter import LoguruFormatter
from loguru_formatter.loguru_formatter import LoguruFormatter
from loguru_formatter.loguru_formatter import",215,256,"Instance: {instance_id}, Pending Task: {pending_task}",218,18,[instance: {instance_id}] During {task_name} the instance has a pending task ({task_type}). Skip.,217,29,[{instance}: {uuid}] {message},218,10,[instance: {instance_id}] During sync_power_state the instance has a pending task ({pending_task}). Skip.,219,30,[instance: {instance}] During sync_power_state the instance has a pending task (spawning). Skip.,219,28,"During sync_power_state the instance has a pending task (spawning). Skip.' """""" import re import json from typing import List, Tuple from collections import defaultdict from loguru import logger import pyparsing as pp from pyparsing import Word, alphas, alphanums, Combine, nums, oneOf, delimitedList, Group, ZeroOrMore, \ Forward, Optional, Literal, Suppress, ParseException, ParseResults from loguru_formatter import LoguruFormatter from loguru_formatter.loguru_formatter import LoguruFormatter from loguru_formatter.loguru_formatter import LoguruFormatter from loguru_formatter.loguru_formatter import LoguruFormatter from loguru_formatter.loguru_formatter import LoguruFormatter from loguru_formatter.loguru_formatter import LoguruFormatter from loguru_formatter.loguru_formatter import LoguruFormatter from loguru_formatter.loguru_formatter import LoguruFormatter from loguru_formatter.loguru_formatter import","Instance: <*>, Pending Task: <*>",[instance: <*>] During <*> the instance has a pending task (<*>). Skip.,[<*>: <*>] <*>,[instance: <*>] During sync_power_state the instance has a pending task (<*>). Skip.,[instance: <*>] During sync_power_state the instance has a pending task (spawning). Skip.
1766,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:09.578,25746,INFO,nova.osapi_compute.wsgi.server,req-9fe605b6-b7ce-41bf-b16a-2be754c45c65 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.3648129",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>","{{ip_address}} ""GET {endpoint}"" status: {status} len: {len} time: {time}",239,26,"10.11.10.1 ""GET /v2/{endpoint}"" status: {status} len: {len} time: {time}",240,34,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",239,26,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.3648129",240,81,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"{<*>} ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>"
1767,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:10.137,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E34,image <*> at (<*>): checking,image {image_id} at ({path}): checking,248,13,image {id} at ({path}) checking...,248,11,image {image_id} at ({image_path}) {action},247,16,image {uuid} at ({path}): checking,248,11,{image_id} at ({path}): checking,248,13,{image_id} at {path}: checking,248,12,image <*> at (<*>): checking,image <*> at (<*>) checking...,image <*> at (<*>) <*>,image <*> at (<*>): checking,<*> at (<*>): checking,<*> at <*>: checking
1768,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:10.138,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E35,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage","image {image_id} at ({path}): in use: on this node {local_instances} local, {shared_instances} on other nodes sharing this instance storage",266,39,"{""image"": {""id"": ""{id}"", ""name"": ""{name}"", ""status"": ""{status}"", ""size"": ""{size}"", ""progress"": ""{progress}"", ""availability_zone"": ""{availability_zone}"", ""created_at"": ""{created_at}"", ""updated_at"": ""{updated_at}"", ""deleted"": false}}",266,74,"image {image_id} at (/var/lib/nova/instances/_base/<image_id>) in use: on this node {local_count}, 0 on other nodes sharing this instance storage",265,46,"image {image_id} at ({path}): in use: on this node {local_count} local, {remote_count} on other nodes sharing this instance storage",266,37,"{resource} ({path}): in use: on this node {local}, {other}",266,21,"image {image_id} at {path} in use: {in_use_count} on this node {node_count} local, {shared_storage_count} on other nodes sharing this instance storage",266,46,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage","{""image"": {""id"": ""<*>"", ""name"": ""<*>"", ""status"": ""<*>"", ""size"": ""<*>"", ""progress"": ""<*>"", ""availability_zone"": ""<*>"", ""created_at"": ""<*>"", ""updated_at"": ""<*>"", ""deleted"": <*>}}","image <*> at (<*>) in use: on this node <*>, <*> on other nodes sharing this instance storage","image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage","<*> (<*>): in use: on this node <*>, <*>","image <*> at <*> in use: <*> on this node <*> local, <*> on other nodes sharing this instance storage"
1769,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:10.327,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E27,Active base files: <*>,Active base files: {base_files},213,10,Active base files: /{instance_name}/_base/{uuid},214,16,Active base files: /var/lib/nova/instances/_base/{instance_id},213,22,Active base files: {file},214,8,Active base files: {base_path},214,10,{file_path} Active,214,8,Active base files: <*>,Active base files: <*>,Active base files: <*>,Active base files: <*>,Active base files: <*>,<*> Active
1770,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:10.853,25746,INFO,nova.osapi_compute.wsgi.server,req-06221192-6331-4531-8e2a-f6f1041ea6a9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2682462",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>","{{ip_address}} ""GET {{endpoint}}"" status: {{status}} len: {{len}} time: {{time}}",239,27,"10.11.10.1 ""GET /v2/{endpoint}"" status: {status} len: {len} time: {time}",240,34,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",239,26,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2682462",240,81,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"{<*>} ""GET {<*>}"" status: {<*>} len: {<*>} time: {<*>}","<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>"
1771,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:11.294,25746,INFO,nova.osapi_compute.wsgi.server,req-298721cb-d01e-4dab-9475-518f5471932d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.4362931",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>","10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.4362931",239,81,"10.11.10.1 ""GET /v2/{endpoint}"" status: {status} len: {len} time: {time}",240,34,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",239,26,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.4362931",240,81,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>"
1772,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:12.574,25746,INFO,nova.osapi_compute.wsgi.server,req-3bcb41f9-500e-4b8b-b452-5fbedba613e8 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2755351",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>","{{ip_address}} ""GET {{endpoint}}"" status: {{status}} len: {{len}} time: {{time}}",239,27,"{{ip_address}} ""GET {{endpoint}}"" status: {{status}} len: {{len}} time: {{time}}",240,27,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",239,26,"{""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2755351}",240,72,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"{<*>} ""GET {<*>}"" status: {<*>} len: {<*>} time: {<*>}","{<*>} ""GET {<*>}"" status: {<*>} len: {<*>} time: {<*>}","<*> ""GET <*>"" status: <*> len: <*> time: <*>","{""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>}","<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>"
1773,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:12.834,25746,INFO,nova.osapi_compute.wsgi.server,req-6a27e91d-9c9c-4b48-ade9-853fc2a05d1a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2558961",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>","{{ip_address}} ""GET {endpoint}"" status: {status} len: {len} time: {time}",239,26,"{} ""GET {} HTTP/1.1"" status: {status} len: {len} time: {time}",240,26,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2558961",239,81,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2558961",240,81,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"{<*>} ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>"
