LineId,Date,Time,Level,Component,Content,EventId,EventTemplate,Nous_Mixtral_output,Nous_Mixtral_prompt_token_num,Nous_Mixtral_completion_tokens_num,Nous_llama7b_output,Nous_llama7b_prompt_token_num,Nous_llama7b_completion_tokens_num,Nous_llama13b_output,Nous_llama13b_prompt_token_num,Nous_llama13b_completion_tokens_num,Nous_llama70b_output,Nous_llama70b_prompt_token_num,Nous_llama70b_completion_tokens_num,Yi_34B_output,Yi_34B_prompt_token_num,Yi_34B_completion_tokens_num,Yi_6B_output,Yi_6B_prompt_token_num,Yi_6B_completion_tokens_num,Nous_Mixtral_template,Nous_llama7b_template,Nous_llama13b_template,Nous_llama70b_template,Yi_34B_template,Yi_6B_template
1228,17/06/09,20:11:08,INFO,executor.Executor,Running task 16.0 in stage 26.0 (TID 1216),E24,Running task <*> in stage <*> (TID <*>),Running task {task_id}.0 in stage {stage_id}.0 (TID {tid}),92,23,Running task {task_id}.{stage}.{tid} in stage {stage} (TID {tid}),93,25,Running task {task} in stage {stage} (TID {tid}),92,17,Running task {task_id}.{stage_id} in stage {stage_id} (TID {tid}),93,26,Running task {taskId}.{decimalDigit} in stage {stageId}.{decimalDigit} ({tid}),91,31,Running task {task} in stage {stage} ({job}),91,15,Running task <*> in stage <*> (TID <*>),Running task <*> in stage <*> (TID <*>),Running task <*> in stage <*> (TID <*>),Running task <*> in stage <*> (TID <*>),Running task <*> in stage <*> (<*>),Running task <*> in stage <*> (<*>)
1229,17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 40, boot = 22, init = 18, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = {total}, boot = {boot}, init = {init}, finish = {finish}",94,23,"Times: total = {total}, boot = {boot}, init = {init}, finish = {finish}",95,24,"Times: total = {total}, boot = {boot}, init = {init}, finish = {finish}",94,24,"Times: total = {total}, boot = {boot}, init = {init}, finish = {finish}",95,24,"Times: total = {total}, boot = {boot}, init = {init}, finish = {finish}",93,26,"{total} times, {boot} boot, {init} init, {finish} finish",93,21,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","<*> times, <*> boot, <*> init, <*> finish"
1230,17/06/09,20:11:08,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1217,E11,Got assigned task <*>,Got assigned task {task_id},79,10,Got assigned task {task_id},80,10,Got assigned task {task},79,8,Got assigned task {task_id},80,10,Got assigned task {taskId},78,9,Got assigned task {task_id},78,10,Got assigned task <*>,Got assigned task <*>,Got assigned task <*>,Got assigned task <*>,Got assigned task <*>,Got assigned task <*>
1231,17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 39, boot = 24, init = 14, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = {total}, boot = {boot}, init = {init}, finish = {finish}",94,23,"Times: total = {total}, boot = {boot}, init = {init}, finish = {finish}.",95,24,"Times: total = {total}, boot = {boot}, init = {init}, finish = {finish}",94,24,"Times: total = {total}, boot = {boot}, init = {init}, finish = {finish}",95,24,"Times: total = {total}, boot = {boot}, init = {init}, finish = {finish}",93,26,"Times: total = {total}, boot = {boot}, init = {init}, finish = {finish}",93,26,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = <*>, boot = <*>, init = <*>, finish = <*>.","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
1232,17/06/09,20:11:08,INFO,executor.Executor,Running task 17.0 in stage 26.0 (TID 1217),E24,Running task <*> in stage <*> (TID <*>),Running task {taskId}.0 in stage {stageId}.0 (TID {taskId}),92,22,Running task 17.0 in stage {stage} (TID {tid}),93,19,Running task {task_name} in stage {stage} (TID {tid}),92,19,Running task {task_id}.{stage}.(TID {tid}),93,17,Running task {task_id}.{task_index} in stage {stage_id}.{stage_index} ({task_name}),91,33,Running task {task}.{stage}.{tid} in stage {stage} (TID {tid}),91,26,Running task <*> in stage <*> (TID <*>),Running task <*> in stage <*> (TID <*>),Running task <*> in stage <*> (TID <*>),Running task <*>.(TID <*>),Running task <*> in stage <*> (<*>),Running task <*> in stage <*> (TID <*>)
1233,17/06/09,20:11:08,INFO,spark.CacheManager,"Partition rdd_42_16 not found, computing it",E19,"Partition <*> not found, computing it","Partition {partition} of rdd_{rdd} not found, computing it",84,17,"Partition rdd_42_16 not found, computing it",86,16,"Partition {partition} not found, computing it",85,11,"Partition {partition} not found, computing it",86,11,"Partition {partition} not found, computing it",84,12,Computing partition {partition} of rdd {rdd} on {nodeId},84,19,"Partition <*> of <*> not found, computing it","Partition rdd_42_16 not found, computing it","Partition <*> not found, computing it","Partition <*> not found, computing it","Partition <*> not found, computing it",Computing partition <*> of rdd <*> on <*>
1234,17/06/09,20:11:08,INFO,rdd.HadoopRDD,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:116672+7292,E12,Input split: <*>,Input split: hdfs://{host}:{port}/{path}:{start}+{length},118,23,Input split: {source}:{path}:{offset}+{length},119,16,Input split: hdfs://{host}:{port}/{path}:{start_line}+{end_line},118,26,Input split: hdfs://{host}:{port}/{path}:{start}+{length},119,22,Input split: {hdfs_url}/{file_name}:{start_offset}+{end_offset},117,24,Input split: {input_split} +{offset},117,13,Input split: hdfs://<*>/<*>+<*>,Input split: <*>+<*>,Input split: hdfs://<*>/<*>+<*>,Input split: hdfs://<*>/<*>+<*>,Input split: <*>/<*>+<*>,Input split: <*> +<*>
1235,17/06/09,20:11:08,INFO,executor.Executor,Finished task 12.0 in stage 26.0 (TID 1212). 2703 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task {task} in stage {stage} (TID {tid}). {result} bytes result sent to driver,104,26,Finished task {task_id}.{stage}.{tid} ({bytes_sent}),105,20,Finished task {task_id} in stage {stage} (TID {tid}). {size} bytes result sent to driver,104,28,Finished task {task_id}.{stage} in stage {tid}. {bytes} bytes result sent to driver,105,25,Finished task {taskId}.{decimalPart} in stage {stageId}.{decimalPart} (TID {threadId}). {bytesResult} bytes result sent to driver,104,44,Finished task {task_id}.{stage_index} ({task_id}) in stage {stage_index} ({stage_index}). {result_size} bytes result sent to driver,104,44,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task <*> (<*>),Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task <*> in stage <*>. <*> bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task <*> (<*>) in stage <*> (<*>). <*> bytes result sent to driver
1236,17/06/09,20:11:08,INFO,executor.Executor,Finished task 14.0 in stage 26.0 (TID 1214). 2703 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task {task} in stage {stage} (TID {tid}). {result} bytes result sent to driver,104,26,Finished task {task_id}.{stage}.{tid} ({result_bytes} bytes),105,22,Finished task {task_id}.{stage}.{tid}. {result} bytes result sent to driver,104,23,Finished task {task_id}.{stage} in stage {tid}. {result_size} bytes result sent to driver,105,27,Finished task {taskId}.{stageId}.{tid} in stage {stageId}.{tid} ({taskId}). {resultSize} bytes result sent to driver,104,42,Finished task {task_id}.{task_index} ({stage_id}).{result_size} bytes result sent to driver,104,32,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task <*> (<*> bytes),Finished task <*>. <*> bytes result sent to driver,Finished task <*> in stage <*>. <*> bytes result sent to driver,Finished task <*> in stage <*> (<*>). <*> bytes result sent to driver,Finished task <*> (<*>).<*> bytes result sent to driver
1237,17/06/09,20:11:08,INFO,spark.CacheManager,"Partition rdd_42_17 not found, computing it",E19,"Partition <*> not found, computing it","Partition {partition} of rdd_{rdd} not found, computing it",84,17,"Partition rdd_42_17 not found, computing it",86,16,"Partition {partition} not found, computing it",85,11,"Partition rdd_{partitonId}__{shuffleId} not found, computing it",86,21,"Partition {partitionId} not found, computing it",84,13,"Partition rdd_{partitionId}_{index} not found, computing it",84,18,"Partition <*> of <*> not found, computing it","Partition rdd_42_17 not found, computing it","Partition <*> not found, computing it","Partition <*> not found, computing it","Partition <*> not found, computing it","Partition <*> not found, computing it"
1238,17/06/09,20:11:08,INFO,rdd.HadoopRDD,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:123964+7292,E12,Input split: <*>,Input split: hdfs://{host}:{port}/{path}:{start}+{length},118,23,Input split: hdfs://{host}:{port}/{path}/{offset}+{length},119,22,Input split: {host}:{port}/{path}:{line_number}+{char_num},118,23,Input split: hdfs://{ip}:{port}/{path}:{start}+{length},119,22,Input split: hdfs://{host}:{port}/{path}:{start}+{end},117,21,Input split: hdfs://{hdfs_host}:{hdfs_port}/{dataset}/{split_number}+{split_size},117,31,Input split: hdfs://<*>/<*>+<*>,Input split: hdfs://<*>/<*>/<*>+<*>,Input split: <*>/<*>+<*>,Input split: hdfs://<*>/<*>+<*>,Input split: hdfs://<*>/<*>+<*>,Input split: hdfs://<*>/<*>/<*>+<*>
1239,17/06/09,20:11:08,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1218,E11,Got assigned task <*>,Got assigned task {task},79,8,Got assigned task {task_id},80,10,Got assigned task {task_number},79,10,Got assigned task {task_id},80,10,Got assigned task {taskId},78,9,Got assigned task {task_id},78,10,Got assigned task <*>,Got assigned task <*>,Got assigned task <*>,Got assigned task <*>,Got assigned task <*>,Got assigned task <*>
1240,17/06/09,20:11:08,INFO,executor.Executor,Running task 18.0 in stage 26.0 (TID 1218),E24,Running task <*> in stage <*> (TID <*>),Running task {task_id}.0 in stage {stage_id}.0 (TID {task_id}),92,25,Running task 18.0 in stage 26.0 (TID {tid}),93,21,Running task {task_id} in stage {stage} (TID {task_id}),92,21,Running task {task}.{stage} in stage {tid},93,14,Running task {task_id}.{stage_id} in stage {stage_id}.{task_id},91,27,Running task {task} in stage {stage} ({task_id}),91,17,Running task <*> in stage <*> (TID <*>),Running task <*> in stage <*> (TID <*>),Running task <*> in stage <*> (TID <*>),Running task <*> in stage <*>,Running task <*> in stage <*>,Running task <*> in stage <*> (<*>)
1241,17/06/09,20:11:08,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1219,E11,Got assigned task <*>,Got assigned task {task_id},79,10,Got assigned task {task_id},80,10,Got assigned task {task_id},79,10,Got assigned task {task_id},80,10,Got assigned task {taskId},78,9,Got assigned task {task_id},78,10,Got assigned task <*>,Got assigned task <*>,Got assigned task <*>,Got assigned task <*>,Got assigned task <*>,Got assigned task <*>
1242,17/06/09,20:11:08,INFO,executor.Executor,Running task 19.0 in stage 26.0 (TID 1219),E24,Running task <*> in stage <*> (TID <*>),Running task {task_id} in stage {stage_id}.0 (TID {tid}),92,22,Running task {task_id}.{stage_index}.(TID {tid}) in stage {stage_name},93,26,Running task {task_name} in stage {stage} (TID {task_id}),92,21,Running task {task}.{stage} in stage {tid},93,14,Running task {taskId}.{taskAttemptId} in stage {stageId}.{stageAttemptId} ({taskAttemptId}),91,34,Running task {task_id}.{stage_id} ({tid}) in stage {stage_id},91,24,Running task <*> in stage <*> (TID <*>),Running task <*>.(TID <*>) in stage <*>,Running task <*> in stage <*> (TID <*>),Running task <*> in stage <*>,Running task <*> in stage <*> (<*>),Running task <*> (<*>) in stage <*>
1243,17/06/09,20:11:08,INFO,spark.CacheManager,"Partition rdd_42_18 not found, computing it",E19,"Partition <*> not found, computing it","Partition {partition} of rdd_{rdd} not found, computing it",84,17,"Partition rdd_{partition} not found, computing it",86,14,"Partition {partition_id} not found, computing it",85,13,"Partition {partition} not found, computing it",86,11,"Partition {partition} not found, computing it",84,12,"Partition {partition} not found, computing it",84,12,"Partition <*> of <*> not found, computing it","Partition <*> not found, computing it","Partition <*> not found, computing it","Partition <*> not found, computing it","Partition <*> not found, computing it","Partition <*> not found, computing it"
1244,17/06/09,20:11:08,INFO,rdd.HadoopRDD,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:131256+7292,E12,Input split: <*>,Input split: {input_split},118,9,Input split: {input_split},119,9,Input split: {file_path}@{line_number},118,14,Input split: hdfs://{host}:{port}/{path}:{start}+{length},119,22,Input split: {hdfs_url}/{file_path}:{start}+{end},117,20,Input split: {input_split} +{offset},117,13,Input split: <*>,Input split: <*>,Input split: <*>@<*>,Input split: hdfs://<*>/<*>+<*>,Input split: <*>/<*>+<*>,Input split: <*> +<*>
1245,17/06/09,20:11:08,INFO,spark.CacheManager,"Partition rdd_42_19 not found, computing it",E19,"Partition <*> not found, computing it","Partition {partition} not found, computing it",84,10,"Partition rdd_{partition} not found, computing it",86,14,"Partition {partition_id} not found, computing it",85,13,"Partition rdd_{partiton_id}__{index} not found, computing it",86,20,"Partition {partitionId} not found, computing it",84,13,"Partition {partition} not found, computing it",84,12,"Partition <*> not found, computing it","Partition <*> not found, computing it","Partition <*> not found, computing it","Partition <*> not found, computing it","Partition <*> not found, computing it","Partition <*> not found, computing it"
1246,17/06/09,20:11:08,INFO,rdd.HadoopRDD,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:138548+7292,E12,Input split: <*>,Input split: {input_split},118,9,Input split: {source}/{file}:{offset}+{length},119,16,Input split: hdfs://{hdfs_url}/{file_name}/{start_line}:{end_line}+{line_number},118,33,Input split: hdfs://{ip}:{port}/{path}:{start}+{length},119,22,Input split: hdfs://{hostname}/{path}:{start}+{end},117,19,Input split: hdfs://{host}:{port}/{path}:{start}-{end},117,21,Input split: <*>,Input split: <*>/<*>+<*>,Input split: hdfs://<*>/<*>/<*>+<*>,Input split: hdfs://<*>/<*>+<*>,Input split: hdfs://<*>/<*>+<*>,Input split: hdfs://<*>/<*>-<*>
1247,17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 49, boot = 16, init = 28, finish = 5",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = {total}, boot = {boot}, init = {init}, finish = {finish}",94,23,"Times: total = {total}, boot = {boot}, init = {init}, finish = {finish}",95,24,"Times: total = {total}, boot = {boot}, init = {init}, finish = {finish}",94,24,"Times: total = {total}, boot = {boot}, init = {init}, finish = {finish}",95,24,"Times: total = {total}, boot = {boot}, init = {init}, finish = {finish}",93,26,"Times: total = {total}, boot = {boot}, init = {init}, finish = {finish}",93,26,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
1248,17/06/09,20:11:08,INFO,storage.MemoryStore,"Block rdd_42_15 stored as bytes in memory (estimated size 913.0 B, free 817.5 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","Block {rdd_id}_{block_id} stored as bytes in memory (estimated size {size}, free {free})",105,28,"Block rdd_42_15 stored as bytes in memory (estimated size {size}, free {free})",107,27,"Block rdd_{id} stored as bytes in memory (estimated size {size} B, free {free} KB)",106,30,"Block {rdd_id}__{part_id} stored as bytes in memory (estimated size {size}.{unit}, free {free_space}.{unit})",107,38,"Block rdd_42_15 stored as bytes in memory (estimated size {size} B, free {free} KB)",103,30,"Block rdd_{rdd_id}_<br />{partition_index} stored as bytes in memory <br />(estimated size {size}, free {free})",103,39,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","Block rdd_42_15 stored as bytes in memory (estimated size <*>, free <*>)","Block <*> stored as bytes in memory (estimated size <*> B, free <*> KB)","Block <*> stored as bytes in memory (estimated size <*>, free <*>)","Block rdd_42_15 stored as bytes in memory (estimated size <*> B, free <*> KB)","Block <*> <*> stored as bytes in memory <br <*>(estimated size <*>, free <*>)"
1249,17/06/09,20:11:08,INFO,python.PythonRunner,"Times: total = 53, boot = 14, init = 34, finish = 5",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = {total}, boot = {boot}, init = {init}, finish = {finish}",94,23,"Times: total = {total}, boot = {boot}, init = {init}, finish = {finish}",95,24,"Times: total = {total}, boot = {boot}, init = {init}, finish = {finish}",94,24,"Times: total = {total}, boot = {boot}, init = {init}, finish = {finish}",95,24,"Times: total = {total}, boot = {boot}, init = {init}, finish = {finish}",93,26,"{total} times: {boot} for boot, {init} for init, {finish} for finish",93,24,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","<*> times: <*> for boot, <*> for init, <*> for finish"
