LineId,Date,Time,Level,Process,Component,Content,EventId,EventTemplate,token_num,j2_mid_output,j2_ultra_output,j2_mid_template,j2_ultra_template
1099,2015-10-18,"18:06:37,108",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,E10,Address change detected. Old: <*> New: <*>,118,"Address change detected. Old: {old} New: {new}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Address change detected. Old: {old} New: {new}'
The template of 'Recalculating schedule, headroom=<memory:0, vCores:-27>' is 'Recalculating schedule, headroom=<memory:{memory}, vCores:{core}","Address change detected. Old: <*> New: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","of 'Recalculating schedule, headroom=<memory:<*>, vCores:-27>' is 'Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
1100,2015-10-18,"18:06:37,108",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*> New: <*>,116,"Address change detected. Old: {old}, New: {new}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>",Address change detected. Old: {old} New: {new},"Address change detected. Old: <*>, New: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>",Address change detected. Old: <*> New: <*>
1101,2015-10-18,"18:06:37,108",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 99 seconds.  Will retry shortly ...,E44,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...,114,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 99 seconds.  Will retry shortly ...,"Failed to renew lease for [{DFSClient_NONMAPUCE_1537864556_1}] for 99 seconds.  Will retry shortly ...'
The template of 'Recalculating schedule, headroom=<memory:0, vCores:-27>' is 'Recalculating schedule, headroom=<memory:{memory}, vCores:{core}",Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...,"of 'Recalculating schedule, headroom=<memory:<*>, vCores:-27>' is 'Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
1102,2015-10-18,"18:06:38,108",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",E91,"Retrying connect to server: <*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)",134,"Retrying connect to server: {server}: {port}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Retrying connect to server: {server}:{port}. Already tried {times} time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries={maxRetries}, sleepTime={sleepTime} MILLISECONDS)","Retrying connect to server: <*>: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","Retrying connect to server: <*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)"
1103,2015-10-18,"18:06:38,108",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,E38,ERROR IN CONTACTING RM.,89,"ERROR IN {contacting}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","ERROR IN CONTACTING RM: {error}'
The template of 'Recalculating schedule, headroom=<memory:0, vCores:-27>' is 'Recalculating schedule, headroom=<memory:{memory}, vCores:{core}","ERROR IN <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","of 'Recalculating schedule, headroom=<memory:<*>, vCores:-27>' is 'Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
1104,2015-10-18,"18:06:38,140",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*> New: <*>,116,"Address change detected. Old: {old}, New: {new}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>",Address change detected. Old: {old} New: {new},"Address change detected. Old: <*>, New: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>",Address change detected. Old: <*> New: <*>
1105,2015-10-18,"18:06:38,140",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 100 seconds.  Will retry shortly ...,E44,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...,114,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 100 seconds.  Will retry shortly ...,"Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 100 seconds.  Will retry shortly ...'
The template of 'Recalculating schedule, headroom=<memory:0, vCores:-27>' is 'Recalculating schedule, headroom=<memory:{memory}, vCores:{core}",Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...,"of 'Recalculating schedule, headroom=<memory:<*>, vCores:-27>' is 'Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
1106,2015-10-18,"18:06:39,108",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,E10,Address change detected. Old: <*> New: <*>,118,"Address change detected. Old: {old} New: {new}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Address change detected. Old: {old} New: {new}'
The template of 'Recalculating schedule, headroom=<memory:0, vCores:-27>' is 'Recalculating schedule, headroom=<memory:{memory}, vCores:{core}","Address change detected. Old: <*> New: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","of 'Recalculating schedule, headroom=<memory:<*>, vCores:-27>' is 'Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
1107,2015-10-18,"18:06:39,140",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*> New: <*>,116,"Address change detected. Old: {old}, New: {new}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>",Address change detected. Old: {old} New: {new},"Address change detected. Old: <*>, New: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>",Address change detected. Old: <*> New: <*>
1108,2015-10-18,"18:06:39,140",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 101 seconds.  Will retry shortly ...,E44,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...,114,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 101 seconds.  Will retry shortly ...,Failed to renew lease for {DFSClient_NONMAPREDUCE_1537864556_1} for {101} seconds.  Will retry shortly ...,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...,Failed to renew lease for <*> for <*> seconds. Will retry shortly ...
1109,2015-10-18,"18:06:40,108",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",E91,"Retrying connect to server: <*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)",134,"Retrying connect to server: {server}: {port}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Retrying connect to server: {server}:{port}. Already tried {times} time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries={maxRetries}, sleepTime={sleepTime} MILLISECONDS)","Retrying connect to server: <*>: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","Retrying connect to server: <*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)"
1110,2015-10-18,"18:06:40,108",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,E38,ERROR IN CONTACTING RM.,89,"ERROR IN {contacting}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","ERROR IN CONTACTING RM: {error}'
The template of 'Recalculating schedule, headroom=<memory:0, vCores:-27>' is 'Recalculating schedule, headroom=<memory:{memory}, vCores:{core}","ERROR IN <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","of 'Recalculating schedule, headroom=<memory:<*>, vCores:-27>' is 'Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
1111,2015-10-18,"18:06:40,140",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*> New: <*>,116,"Address change detected. Old: {old}, New: {new}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>",Address change detected. Old: {old} New: {new},"Address change detected. Old: <*>, New: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>",Address change detected. Old: <*> New: <*>
1112,2015-10-18,"18:06:40,140",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 102 seconds.  Will retry shortly ...,E44,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...,114,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 102 seconds.  Will retry shortly ...,Failed to renew lease for {DFSClient_NONMAPREDUCE_1537864556_1} for {102} seconds.  Will retry shortly ...,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...,Failed to renew lease for <*> for <*> seconds. Will retry shortly ...
1113,2015-10-18,"18:06:41,109",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,E10,Address change detected. Old: <*> New: <*>,118,"Address change detected. Old: {old} New: {new}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Address change detected. Old: {old} New: {new}'
The template of 'Recalculating schedule, headroom=<memory:0, vCores:-27>' is 'Recalculating schedule, headroom=<memory:{memory}, vCores:{core}","Address change detected. Old: <*> New: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","of 'Recalculating schedule, headroom=<memory:<*>, vCores:-27>' is 'Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
1114,2015-10-18,"18:06:41,140",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*> New: <*>,116,"Address change detected. Old: {old}, New: {new}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>",Address change detected. Old: {old} New: {new},"Address change detected. Old: <*>, New: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>",Address change detected. Old: <*> New: <*>
1115,2015-10-18,"18:06:41,140",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 103 seconds.  Will retry shortly ...,E44,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...,114,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 103 seconds.  Will retry shortly ...,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for {time} seconds.  Will retry shortly ...,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...
1116,2015-10-18,"18:06:42,109",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",E91,"Retrying connect to server: <*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)",134,"Retrying connect to server: {server}: {port}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Retrying connect to server: {server}:{port}. Already tried {times} time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries={maxRetries}, sleepTime={sleepTime} MILLISECONDS)","Retrying connect to server: <*>: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","Retrying connect to server: <*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)"
1117,2015-10-18,"18:06:42,109",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,E38,ERROR IN CONTACTING RM.,89,"ERROR IN {contacting}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","ERROR IN CONTACTING RM: {error}'
The template of 'Recalculating schedule, headroom=<memory:0, vCores:-27>' is 'Recalculating schedule, headroom=<memory:{memory}, vCores:{core}","ERROR IN <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","of 'Recalculating schedule, headroom=<memory:<*>, vCores:-27>' is 'Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
1118,2015-10-18,"18:06:42,140",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*> New: <*>,116,"Address change detected. Old: {old}, New: {new}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>",Address change detected. Old: {old} New: {new},"Address change detected. Old: <*>, New: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>",Address change detected. Old: <*> New: <*>
1119,2015-10-18,"18:06:42,140",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 104 seconds.  Will retry shortly ...,E44,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...,114,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 104 seconds.  Will retry shortly ...,Failed to renew lease for {DFSClient_NONMAPREDUCE_1537864556_1} for {104} seconds.  Will retry shortly ...,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...,Failed to renew lease for <*> for <*> seconds. Will retry shortly ...
1120,2015-10-18,"18:06:43,124",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,E10,Address change detected. Old: <*> New: <*>,118,"Address change detected. Old: {old} New: {new}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Address change detected. Old: {old} New: {new}'
The template of 'Recalculating schedule, headroom=<memory:0, vCores:-27>' is 'Recalculating schedule, headroom=<memory:{memory}, vCores:{core}","Address change detected. Old: <*> New: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","of 'Recalculating schedule, headroom=<memory:<*>, vCores:-27>' is 'Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
1121,2015-10-18,"18:06:43,156",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*> New: <*>,116,"Address change detected. Old: {old}, New: {new}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>",Address change detected. Old: {old} New: {new},"Address change detected. Old: <*>, New: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>",Address change detected. Old: <*> New: <*>
1122,2015-10-18,"18:06:43,156",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 105 seconds.  Will retry shortly ...,E44,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...,114,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 105 seconds.  Will retry shortly ...,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for {lease} seconds.  Will retry shortly ...,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...
1123,2015-10-18,"18:06:44,124",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",E91,"Retrying connect to server: <*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)",134,"Retrying connect to server: {server}: {port}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Retrying connect to server: {server}:{port}. Already tried {times} time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries={maxRetries}, sleepTime={sleepTime} MILLISECONDS)","Retrying connect to server: <*>: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","Retrying connect to server: <*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)"
