LineId,Date,Day,Time,Component,Pid,Content,EventId,EventTemplate,Nous_Mixtral_output,Nous_Mixtral_prompt_token_num,Nous_Mixtral_completion_tokens_num,Nous_llama7b_output,Nous_llama7b_prompt_token_num,Nous_llama7b_completion_tokens_num,Nous_llama13b_output,Nous_llama13b_prompt_token_num,Nous_llama13b_completion_tokens_num,Nous_llama70b_output,Nous_llama70b_prompt_token_num,Nous_llama70b_completion_tokens_num,Yi_34B_output,Yi_34B_prompt_token_num,Yi_34B_completion_tokens_num,Yi_6B_output,Yi_6B_prompt_token_num,Yi_6B_completion_tokens_num,Nous_Mixtral_template,Nous_llama7b_template,Nous_llama13b_template,Nous_llama70b_template,Yi_34B_template,Yi_6B_template
1630,Dec,10,11:01:06,LabSZ,25298,Failed password for root from 183.62.140.253 port 52545 ssh2,E9,Failed password for <*> from <*> port <*> ssh2,Failed password for {user} from {ip} port {port} ssh2,115,18,Failed password for {user} from {ip} port {port} ssh{version},119,19,Failed password for {user} from {ip} port {port} {protocol},118,18,Failed password for {user} from {ip_address} port {port} ssh2,119,19,Failed password for {user} from {ip} port {port} ssh2,114,18,Failed password for {user} from {host} port {port} ssh2,114,18,Failed password for <*> from <*> port <*> ssh2,Failed password for <*> from <*> port <*> <*>,Failed password for <*> from <*> port <*> <*>,Failed password for <*> from <*> port <*> ssh2,Failed password for <*> from <*> port <*> ssh2,Failed password for <*> from <*> port <*> ssh2
1631,Dec,10,11:01:06,LabSZ,25298,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth],Received disconnect from {host}: 11: Bye Bye [preauth],117,20,Received disconnect from {ip}: {reason} [preauth],122,15,Received disconnect from {ip}: {port}: {message} [preauth],121,18,Received disconnect from {ip}: {port}: {message} [preauth],122,18,Received disconnect from {ip}: {code}: {message} [preauth],117,19,Received disconnect from {host}: {reason} [{protocol}],117,16,Received disconnect from <*>: <*>: Bye Bye [preauth],Received disconnect from <*>: <*> [preauth],Received disconnect from <*>: <*>: <*> [preauth],Received disconnect from <*>: <*>: <*> [preauth],Received disconnect from <*>: <*>: <*> [preauth],Received disconnect from <*>: <*> [<*>]
1632,Dec,10,11:01:06,LabSZ,25300,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,pam_unix(sshd:auth): authentication failure; logname= uid={uid} euid={euid} tty={tty} ruser= rhost={rhost}  user={user},139,48,"pam_unix(sshd:auth): authentication failure; logname= {logname}, user={user}, tty=ssh, ruser= {ruser}, rhost= {rhost}.",142,44,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user={user},141,54,pam_unix(sshd:auth): authentication failure; logname={logname} uid={uid} euid={euid} tty={tty} ruser={ruser} rhost={rhost} user={user},142,52,pam_unix(sshd:auth): authentication failure; logname={logname} uid={uid} euid={euid} tty={tty} ruser={ruser} rhost={rhost} user={user},138,54,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost={ip} user={username},138,42,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>,"pam_unix(sshd:auth): authentication failure; logname= <*>, user=<*>, tty=ssh, ruser= <*>, rhost= <*>.",pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,pam_unix(sshd:auth): authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*> user=<*>,pam_unix(sshd:auth): authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*> user=<*>,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1633,Dec,10,11:01:08,LabSZ,25300,Failed password for root from 183.62.140.253 port 52850 ssh2,E9,Failed password for <*> from <*> port <*> ssh2,Failed password for {user} from {ip} port {port} ssh2,115,18,Failed password for {username} from {ip} port {port} ssh2,119,17,Failed password for {user} from {ip} port {port} ssh2,118,17,Failed password for {user} from {ip_address} port {port} ssh2,119,19,Failed password for {user} from {ip} port {port} ssh2,114,18,Failed password for {user}@{hostname} [preauth],114,17,Failed password for <*> from <*> port <*> ssh2,Failed password for <*> from <*> port <*> ssh2,Failed password for <*> from <*> port <*> ssh2,Failed password for <*> from <*> port <*> ssh2,Failed password for <*> from <*> port <*> ssh2,Failed password for <*>@<*> [preauth]
1634,Dec,10,11:01:08,LabSZ,25300,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth],Received disconnect from {host}: 11: Bye Bye [preauth],117,20,Received disconnect from {ip}: {reason} [preauth],122,15,Received disconnect from {ip}: {port}: {message} [preauth],121,18,Received disconnect from {ip}: {port}: {message} [preauth],122,18,Received disconnect from {ip}: {code}: {message} [preauth],117,19,Received disconnect from {host}: {reason} [{protocol}],117,16,Received disconnect from <*>: <*>: Bye Bye [preauth],Received disconnect from <*>: <*> [preauth],Received disconnect from <*>: <*>: <*> [preauth],Received disconnect from <*>: <*>: <*> [preauth],Received disconnect from <*>: <*>: <*> [preauth],Received disconnect from <*>: <*> [<*>]
1635,Dec,10,11:01:08,LabSZ,25302,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,pam_unix(sshd:auth): authentication failure; logname= uid={uid} euid={euid} tty={tty} ruser= rhost={rhost}  user={user},139,48,"pam_unix(sshd:auth): authentication failure; logname= {logname}, user={user}, tty=ssh, ruser= {ruser}, rhost= {rhost}.",142,44,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user={user},141,54,pam_unix(sshd:auth): authentication failure; logname={logname} uid={uid} euid={euid} tty={tty} ruser={ruser} rhost={rhost} user={user},142,52,pam_unix(sshd:auth): authentication failure; logname={logname} uid={uid} euid={euid} tty={tty} ruser={ruser} rhost={rhost} user={user},138,54,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost={ip} user={username},138,42,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>,"pam_unix(sshd:auth): authentication failure; logname= <*>, user=<*>, tty=ssh, ruser= <*>, rhost= <*>.",pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,pam_unix(sshd:auth): authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*> user=<*>,pam_unix(sshd:auth): authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*> user=<*>,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1636,Dec,10,11:01:10,LabSZ,25302,Failed password for root from 183.62.140.253 port 53160 ssh2,E9,Failed password for <*> from <*> port <*> ssh2,Failed password for {user} from {ip} port {port} ssh2,115,18,Failed password for {username} from {ip_address} port {port} ssh2,119,19,Failed password for {user} from {ip} port {port} {protocol},118,18,Failed password for {user} from {ip_address} port {port} ssh2,119,19,Failed password for {user} from {ip} port {port} ssh2,114,18,Failed password for {user}@[%h] from (%p) port %s ssh2,114,22,Failed password for <*> from <*> port <*> ssh2,Failed password for <*> from <*> port <*> ssh2,Failed password for <*> from <*> port <*> <*>,Failed password for <*> from <*> port <*> ssh2,Failed password for <*> from <*> port <*> ssh2,Failed password for <*>@[%h] from (%p) port %s ssh2
1637,Dec,10,11:01:10,LabSZ,25302,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth],Received disconnect from {host}: 11: Bye Bye [preauth],117,20,Received disconnect from {ip}: {reason} [preauth],122,15,Received disconnect from {ip}: {port}: {message} [preauth],121,18,Received disconnect from {ip}: {port}: {message} [preauth],122,18,Received disconnect from {ip}: {code}: {message} [preauth],117,19,Received disconnect from {host}: {reason} [{protocol}],117,16,Received disconnect from <*>: <*>: Bye Bye [preauth],Received disconnect from <*>: <*> [preauth],Received disconnect from <*>: <*>: <*> [preauth],Received disconnect from <*>: <*>: <*> [preauth],Received disconnect from <*>: <*>: <*> [preauth],Received disconnect from <*>: <*> [<*>]
1638,Dec,10,11:01:10,LabSZ,25304,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,pam_unix(sshd:auth): authentication failure; logname= uid={uid} euid={euid} tty={tty} ruser= rhost={rhost}  user={user},139,48,"pam_unix(sshd:auth): authentication failure; logname= {logname}, user={user}, tty=ssh, ruser= {ruser}, rhost= {rhost}.",142,44,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user={user},141,54,pam_unix(sshd:auth): authentication failure; logname={logname} uid={uid} euid={euid} tty={tty} ruser={ruser} rhost={rhost} user={user},142,52,pam_unix(sshd:auth): authentication failure; logname={logname} uid={uid} euid={euid} tty={tty} ruser={ruser} rhost={rhost} user={user},138,54,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost={ip} user={username},138,42,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>,"pam_unix(sshd:auth): authentication failure; logname= <*>, user=<*>, tty=ssh, ruser= <*>, rhost= <*>.",pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,pam_unix(sshd:auth): authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*> user=<*>,pam_unix(sshd:auth): authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*> user=<*>,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1639,Dec,10,11:01:13,LabSZ,25304,Failed password for root from 183.62.140.253 port 53630 ssh2,E9,Failed password for <*> from <*> port <*> ssh2,Failed password for {user} from {ip},115,11,Failed password for {user} from {ip} port {port} ssh{type},119,19,Failed password for {user} from {ip} port {port} {protocol},118,18,Failed password for {user} from {ip} port {port} ssh2,119,17,Failed password for {user} from {ip} port {port} ssh2,114,18,Failed password for {user} from {hostname} port {port} ssh2,114,19,Failed password for <*> from <*>,Failed password for <*> from <*> port <*> <*>,Failed password for <*> from <*> port <*> <*>,Failed password for <*> from <*> port <*> ssh2,Failed password for <*> from <*> port <*> ssh2,Failed password for <*> from <*> port <*> ssh2
1640,Dec,10,11:01:13,LabSZ,25304,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth],Received disconnect from {host}: 11: Bye Bye [preauth],117,20,Received disconnect from {ip}: {reason} [preauth],122,15,Received disconnect from {ip}: {port}: {message} [preauth],121,18,Received disconnect from {ip}: {port}: {message} [preauth],122,18,Received disconnect from {ip}: {code}: {message} [preauth],117,19,Received disconnect from {host}: {reason} [{protocol}],117,16,Received disconnect from <*>: <*>: Bye Bye [preauth],Received disconnect from <*>: <*> [preauth],Received disconnect from <*>: <*>: <*> [preauth],Received disconnect from <*>: <*>: <*> [preauth],Received disconnect from <*>: <*>: <*> [preauth],Received disconnect from <*>: <*> [<*>]
1641,Dec,10,11:01:13,LabSZ,25306,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,pam_unix(sshd:auth): authentication failure; logname= uid={uid} euid={euid} tty={tty} ruser= rhost={rhost}  user={user},139,48,"pam_unix(sshd:auth): authentication failure; logname= {logname}, user={user}, tty=ssh, ruser= {ruser}, rhost= {rhost}.",142,44,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user={user},141,54,pam_unix(sshd:auth): authentication failure; logname={logname} uid={uid} euid={euid} tty={tty} ruser={ruser} rhost={rhost} user={user},142,52,pam_unix(sshd:auth): authentication failure; logname={logname} uid={uid} euid={euid} tty={tty} ruser={ruser} rhost={rhost} user={user},138,54,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost={ip} user={username},138,42,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>,"pam_unix(sshd:auth): authentication failure; logname= <*>, user=<*>, tty=ssh, ruser= <*>, rhost= <*>.",pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,pam_unix(sshd:auth): authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*> user=<*>,pam_unix(sshd:auth): authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*> user=<*>,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1642,Dec,10,11:01:14,LabSZ,25306,Failed password for root from 183.62.140.253 port 54049 ssh2,E9,Failed password for <*> from <*> port <*> ssh2,Failed password for {user} from {ip} port {port} ssh2,115,18,Failed password for {username} from {ip_address} port {port} ssh2,119,19,Failed password for {user} from {ip} port {port} {protocol},118,18,Failed password for {user} from {ip} port {port} ssh2,119,17,Failed password for {user} from {ip} port {port} ssh2,114,18,Failed password for {user} from {source} port {port} ssh2,114,18,Failed password for <*> from <*> port <*> ssh2,Failed password for <*> from <*> port <*> ssh2,Failed password for <*> from <*> port <*> <*>,Failed password for <*> from <*> port <*> ssh2,Failed password for <*> from <*> port <*> ssh2,Failed password for <*> from <*> port <*> ssh2
1643,Dec,10,11:01:14,LabSZ,25306,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth],Received disconnect from {host}: 11: Bye Bye [preauth],117,20,Received disconnect from {ip}: {reason} [preauth],122,15,Received disconnect from {ip}: {port}: {message} [preauth],121,18,Received disconnect from {ip}: {port}: {message} [preauth],122,18,Received disconnect from {ip}: {code}: {message} [preauth],117,19,Received disconnect from {host}: {reason} [{protocol}],117,16,Received disconnect from <*>: <*>: Bye Bye [preauth],Received disconnect from <*>: <*> [preauth],Received disconnect from <*>: <*>: <*> [preauth],Received disconnect from <*>: <*>: <*> [preauth],Received disconnect from <*>: <*>: <*> [preauth],Received disconnect from <*>: <*> [<*>]
1644,Dec,10,11:01:15,LabSZ,25309,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,pam_unix(sshd:auth): authentication failure; logname= uid={uid} euid={euid} tty={tty} ruser= rhost={rhost}  user={user},139,48,"pam_unix(sshd:auth): authentication failure; logname= {logname}, user={user}, tty=ssh, ruser= {ruser}, rhost= {rhost}.",142,44,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user={user},141,54,pam_unix(sshd:auth): authentication failure; logname={logname} uid={uid} euid={euid} tty={tty} ruser={ruser} rhost={rhost} user={user},142,52,pam_unix(sshd:auth): authentication failure; logname={logname} uid={uid} euid={euid} tty={tty} ruser={ruser} rhost={rhost} user={user},138,54,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost={ip} user={username},138,42,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*> user=<*>,"pam_unix(sshd:auth): authentication failure; logname= <*>, user=<*>, tty=ssh, ruser= <*>, rhost= <*>.",pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,pam_unix(sshd:auth): authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*> user=<*>,pam_unix(sshd:auth): authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*> user=<*>,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1645,Dec,10,11:01:16,LabSZ,25309,Failed password for root from 183.62.140.253 port 54395 ssh2,E9,Failed password for <*> from <*> port <*> ssh2,Failed password for {user} from {ip} port {port} ssh2,115,18,Failed password for {user} from {ip} port {port} ssh2,119,17,Failed password for {user} from {ip} port {port} {protocol},118,18,Failed password for {user} from {ip_address} port {port} ssh2,119,19,Failed password for {user} from {ip} port {port} ssh2,114,18,Failed password for {user} from {hostname} port {port} ssh2,114,19,Failed password for <*> from <*> port <*> ssh2,Failed password for <*> from <*> port <*> ssh2,Failed password for <*> from <*> port <*> <*>,Failed password for <*> from <*> port <*> ssh2,Failed password for <*> from <*> port <*> ssh2,Failed password for <*> from <*> port <*> ssh2
1646,Dec,10,11:01:16,LabSZ,25309,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth],Received disconnect from {host}: 11: Bye Bye [preauth],117,20,Received disconnect from {ip}: {reason} [preauth],122,15,Received disconnect from {ip}: {port}: {message} [preauth],121,18,Received disconnect from {ip}: {port}: {message} [preauth],122,18,Received disconnect from {ip}: {code}: {message} [preauth],117,19,Received disconnect from {host}: {reason} [{protocol}],117,16,Received disconnect from <*>: <*>: Bye Bye [preauth],Received disconnect from <*>: <*> [preauth],Received disconnect from <*>: <*>: <*> [preauth],Received disconnect from <*>: <*>: <*> [preauth],Received disconnect from <*>: <*>: <*> [preauth],Received disconnect from <*>: <*> [<*>]
